team_id,team,category,player_id,player_name,position,rating_count,average_rating
2681,Bayer 04 Leverkusen,bundesliga,280609,Patrik Schick,F,5,7.52
2681,Bayer 04 Leverkusen,bundesliga,822600,Exequiel Palacios,M,5,7.36
2681,Bayer 04 Leverkusen,bundesliga,1006489,Loïc Badé,D,2,7.30
2681,Bayer 04 Leverkusen,bundesliga,883262,Edmond Tapsoba,D,5,7.16
2681,Bayer 04 Leverkusen,bundesliga,1407524,Ibrahim Maza,F,5,6.96
2681,Bayer 04 Leverkusen,bundesliga,142390,Jonas Hofmann,M,2,6.95
2681,Bayer 04 Leverkusen,bundesliga,171919,Mark Flekken,G,4,6.93
2681,Bayer 04 Leverkusen,bundesliga,1394353,Eliesse Ben Seghir,F,3,6.87
2681,Bayer 04 Leverkusen,bundesliga,1568522,Montrell Culbreath,M,5,6.82
2681,Bayer 04 Leverkusen,bundesliga,1174761,Arthur,D,4,6.75
2681,Bayer 04 Leverkusen,bundesliga,1003012,Ezequiel Fernández,M,2,6.75
2681,Bayer 04 Leverkusen,bundesliga,255239,Lucas Vázquez,D,2,6.70
2681,Bayer 04 Leverkusen,bundesliga,168903,Robert Andrich,D,4,6.65
2681,Bayer 04 Leverkusen,bundesliga,975798,Malik Tillman,F,5,6.64
2681,Bayer 04 Leverkusen,bundesliga,1003339,Jarell Quansah,D,5,6.62
2681,Bayer 04 Leverkusen,bundesliga,1119502,Ernest Poku,F,2,6.50
2681,Bayer 04 Leverkusen,bundesliga,2029648,Christian Kofane,F,2,6.35
2600,FC Augsburg,bundesliga,929620,Fabian Rieder,M,5,7.52
2600,FC Augsburg,bundesliga,1129365,Anton Kade,F,5,7.46
2600,FC Augsburg,bundesliga,822564,Finn Dahmen,G,5,7.44
2600,FC Augsburg,bundesliga,1597260,Noahkai Banks,D,1,7.40
2600,FC Augsburg,bundesliga,1122806,Arthur Chaves,D,3,7.20
2600,FC Augsburg,bundesliga,354878,Dimitrios Giannoulis,M,4,7.05
2600,FC Augsburg,bundesliga,822877,Alexis Claude-Maurice,M,4,6.88
2600,FC Augsburg,bundesliga,796206,Kristijan Jakić,M,3,6.87
2600,FC Augsburg,bundesliga,798926,Cedric Zesiger,D,5,6.84
2600,FC Augsburg,bundesliga,111483,Michael Gregoritsch,F,4,6.78
2600,FC Augsburg,bundesliga,927340,Han-Noah Massengo,M,5,6.76
2600,FC Augsburg,bundesliga,860461,Robin Fellhauer,M,5,6.68
2600,FC Augsburg,bundesliga,1390682,Mert Kömür,F,4,6.68
2600,FC Augsburg,bundesliga,146853,Jeffrey Gouweleeuw,D,5,6.64
2600,FC Augsburg,bundesliga,254119,Marius Wolf,M,5,6.62
2600,FC Augsburg,bundesliga,963198,Chrislain Matsima,D,4,6.60
2600,FC Augsburg,bundesliga,1996846,Uchenna Ogundu,F,2,6.45
2600,FC Augsburg,bundesliga,1215904,Rodrigo Ribeiro,F,5,6.42
2600,FC Augsburg,bundesliga,877842,Yannik Keitel,M,2,6.40
2600,FC Augsburg,bundesliga,809219,Mads Pedersen,D,1,6.20
2530,FC Schalke 04,overall,1083338,Soufiane El-Faouzi,M,1,7.40
2530,FC Schalke 04,overall,814735,Timo Becker,D,1,7.00
2530,FC Schalke 04,overall,579254,Janik Bachmann,M,1,6.80
2530,FC Schalke 04,overall,981067,Satoshi Tanaka,M,1,6.80
2530,FC Schalke 04,overall,869883,Dejan Ljubičić,M,1,6.70
2530,FC Schalke 04,overall,2255221,Luca Vozar,M,1,6.70
2530,FC Schalke 04,overall,831488,Nikola Katić,D,1,6.70
2530,FC Schalke 04,overall,861980,Moussa Sylla,F,1,6.60
2530,FC Schalke 04,overall,794962,Maximilian Wöber,D,1,6.50
2530,FC Schalke 04,overall,1113440,Christian Gomis,F,1,6.40
2530,FC Schalke 04,overall,14990,Edin Džeko,F,1,6.40
2530,FC Schalke 04,overall,174135,Loris Karius,G,1,6.40
2530,FC Schalke 04,overall,902381,Junior Adamu,F,1,6.30
2530,FC Schalke 04,overall,852096,Hasan Kuruçay,D,1,6.10
2530,FC Schalke 04,overall,1195798,Mertcan Ayhan,D,1,6.10
2530,FC Schalke 04,overall,872358,Ron Schallenberg,M,1,6.00
2530,FC Schalke 04,overall,1195734,Vitalie Becker,D,1,5.90
2530,FC Schalke 04,overall,962877,Adil Aouchiche,M,1,5.80
